expt_version,subjID,is_test,is_control,sona_experiment_id,sona_credit_token,sona_survey_code,instruction_start_ts,instruction_end_ts,expt_start_ts,expt_end_ts,evaluation_start_ts,evaluation_end_ts,memory_start_ts,memory_end_ts
2,user_1595280037347,False,False,1889,dc56fda841254cf7b818f6074c925e46,35215,1595280037347,1595280076412,1595280037347,1595280754415,1595280581922,1595280730202,1595280730203,1595280754415
2,user_1594161195068,False,False,1889,dc56fda841254cf7b818f6074c925e46,24907,1594161195069,1594161266642,1594161195069,1594162006894,1594161830968,1594161985999,1594161986000,1594162006894
2,user_1595961818108,False,True,1889,dc56fda841254cf7b818f6074c925e46,35818,1595961818108,1595961863668,1595961818108,1595962666183,1595962375201,1595962629509,1595962629510,1595962666183
2,user_1595101424891,False,False,1889,dc56fda841254cf7b818f6074c925e46,27640,1595101424891,1595101455290,1595101424891,1595101857342,1595101759545,1595101823366,1595101823367,1595101857342
2,user_1594259654020,False,False,1889,dc56fda841254cf7b818f6074c925e46,23222,1594259654020,1594259697619,1594259654020,1594260298964,1594260150468,1594260258265,1594260258266,1594260298963
2,user_1594652172953,False,False,1889,dc56fda841254cf7b818f6074c925e46,32384,1594652172953,1594652210013,1594652172953,1594652834190,1594652713295,1594652817319,1594652817320,1594652834190
2,user_1594256160440,False,True,1889,dc56fda841254cf7b818f6074c925e46,21309,1594256160440,1594256237622,1594256160440,1594257466979,1594257264372,1594257397134,1594257397134,1594257466979
2,user_1594449649397,False,False,1889,dc56fda841254cf7b818f6074c925e46,28266,1594449649397,1594449702039,1594449649397,1594450512517,1594450370863,1594450487466,1594450487466,1594450512516
2,user_1594311938028,False,True,1889,dc56fda841254cf7b818f6074c925e46,26059,1594311938028,1594311971865,1594311938028,1594312530343,1594312377285,1594312504026,1594312504027,1594312530343
2,user_1594748913631,False,True,1889,dc56fda841254cf7b818f6074c925e46,25007,1594748913632,1594748945404,1594748913632,1594749452546,1594749345539,1594749428875,1594749428875,1594749452545
2,user_1595111974394,False,False,1889,dc56fda841254cf7b818f6074c925e46,24748,1595111974394,1595112030059,1595111974394,1595112541802,1595112404543,1595112513907,1595112513908,1595112541801
2,user_1595032665387,False,False,1889,dc56fda841254cf7b818f6074c925e46,34614,1595032665388,1595032733066,1595032665388,1595033682923,1595033561887,1595033632488,1595033632488,1595033682922
2,user_1595067365449,False,False,1889,dc56fda841254cf7b818f6074c925e46,35608,1595067365450,1595067402974,1595067365450,1595067781272,1595067677429,1595067755002,1595067755002,1595067781272
2,user_1595136550406,False,False,1889,dc56fda841254cf7b818f6074c925e46,35764,1595136550406,1595136597512,1595136550406,1595137263672,1595137136140,1595137239487,1595137239488,1595137263672
2,user_1595553168434,False,True,1889,dc56fda841254cf7b818f6074c925e46,35699,1595553168434,1595553226136,1595553168434,1595553945080,1595553679450,1595553905303,1595553905303,1595553945080
2,user_1594237847938,False,True,1889,dc56fda841254cf7b818f6074c925e46,29347,1594237847939,1594237901802,1594237847939,1594238752493,1594238535122,1594238703978,1594238703979,1594238752493
2,user_1594527973232,False,True,1889,dc56fda841254cf7b818f6074c925e46,19766,1594527973233,1594528024594,1594527973233,1594528572429,1594528401905,1594528531452,1594528531453,1594528572428
